"StartDate","EndDate","Status","Progress","Duration__in_seconds_","Finished","RecordedDate","ResponseId","DistributionChannel","UserLanguage","Q1.2","country","Q2.1","Q2.2","Q2.2_2_TEXT","Q2.3_1","Q2.3_2","Q2.3_3","Q3.2","Q5.2","Q5.3","Q5.4","Q6.2","Q6.3","Q6.4","Q7.2","Q7.3","Q7.4","Q8.2","Q8.3","Q8.4","Q9.2","Q9.3","Q9.4","Q10.2","Q10.3","Q10.4","Q11.2","Q11.3","Q11.4","Q12.2","Q12.3","Q12.4","Q13.2","Q13.3","Q13.4","Q14.2","Q14.3","Q14.4","Q15.2","Q15.3","Q15.4","Q16.2","Q16.3","Q16.4","Q17.2","Q17.3","Q17.4","Q18.2","Q18.3","Q18.4","Q19.2","Q19.3","Q19.4","Q20.2","Q20.3","Q20.4","Q21.2","Q21.3","Q21.4","Q22.2","Q22.3","Q22.4","Q23.2","Q23.3","Q23.4","Q24.2","Q24.3","Q24.4","Q25.2","Q25.3","Q25.4","Q26.2","Q26.3","Q26.4","Q27.2","Q27.3","Q27.4","Q28.2","Q28.3","Q28.4","Q29.2","Q29.3","Q29.4","Q30.2","Q30.3","Q30.4","Q31.2","Q31.3","Q31.4","Q32.2","Q32.3","Q32.4","Q33.2","Q33.3","Q33.4","Q34.2","Q34.3","Q34.4","Q35.2","Q35.3","Q35.4","Q36.2","Q36.3","Q36.4","Q37.2","Q37.3","Q37.4","Q38.2","Q38.3","Q38.4","Q39.2","Q39.3","Q39.4","Q40.2","Q40.3","Q40.4","Q41.3","Q41.4","Q42.2","Q42.3","Q43.2","Q43.3","Q44.2","Q44.3","Q45.2","Q45.3","Q46.2","Q46.3","FL_48_DO_Itemevaluation1","FL_48_DO_Itemevaluation2","FL_48_DO_Itemevaluation3","FL_48_DO_Itemevaluation4","FL_48_DO_Itemevaluation5","FL_48_DO_Itemevaluation6","FL_48_DO_Itemevaluation7","FL_48_DO_Itemevaluation8","FL_48_DO_Itemevaluation9","FL_48_DO_Itemevaluation10","FL_48_DO_Itemevaluation11","FL_48_DO_Itemevaluation12","FL_48_DO_Itemevaluation13","FL_48_DO_Itemevaluation14","FL_48_DO_Itemevaluation15","FL_48_DO_Itemevaluation16","FL_48_DO_Itemevaluation17","FL_48_DO_Itemevaluation18","FL_48_DO_Itemevaluation19","FL_48_DO_Itemevaluation20","FL_48_DO_Itemevaluation21","FL_48_DO_Itemevaluation22","FL_48_DO_Itemevaluation23","FL_48_DO_Itemevaluation24","FL_48_DO_Itemevaluation25","FL_48_DO_Itemevaluation26","FL_48_DO_Itemevaluation27","FL_48_DO_Itemevaluation28","FL_48_DO_Itemevaluation29","FL_48_DO_Itemevaluation30","FL_48_DO_Itemevaluation31","FL_48_DO_Itemevaluation32","FL_48_DO_Itemevaluation33","FL_48_DO_Itemevaluation34","FL_48_DO_Itemevaluation35","FL_48_DO_Itemevaluation36"
2024-02-16 12:38:10,2024-02-16 13:03:36,0,100,1525,1,2024-02-16 13:03:37,"R_2iwCMdMhThJpEpD","anonymous","EN",1,NA,"Saudi Arabia",2,"Arabic",1,2,1,"",NA,NA,NA,NA,NA,NA,1,5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,4,1,NA,NA,NA,2,3,1,2,3,1,NA,NA,NA,3,5,1,NA,NA,NA,NA,NA,NA,1,5,1,NA,NA,NA,5,5,1,NA,NA,NA,4,5,1,4,5,1,NA,NA,NA,4,5,1,1,4,1,3,4,1,5,3,1,5,4,1,NA,NA,NA,NA,NA,NA,5,5,1,NA,NA,NA,3,4,1,NA,NA,NA,NA,NA,NA,4,3,2,6,5,1,"","","""People should never talk about others behind their back in a negative way"" 
This item seemed to be as a face construct. Perhaps modify it slightly as to be more general, like ""no matter how bad that person is.""","","""A person who has no honor is not worthy of respect""
This item looks tricky","","""A person cannot be respected if they are not true to their word"" 
I am surprised that this is ""other"" not ""self"", but you might be right.","","","","items 1 and 4 sound tricky","",NA,NA,9,NA,NA,NA,NA,13,NA,18,16,NA,10,NA,NA,5,NA,7,NA,8,3,NA,14,17,11,6,1,NA,NA,4,NA,2,NA,NA,12,15
2024-02-16 13:41:52,2024-02-16 13:59:43,0,100,1071,1,2024-02-16 13:59:44,"R_6mh3ya1v1zRsgw4","anonymous","EN",1,NA,"Poland",2,"Polish",3,2,3,"",1,3,2,1,3,2,NA,NA,NA,1,NA,NA,1,3,2,1,4,2,5,4,2,NA,NA,NA,6,3,2,NA,NA,NA,NA,NA,NA,2,3,2,NA,NA,NA,4,3,2,3,4,2,NA,NA,NA,3,3,2,NA,NA,NA,4,4,2,NA,NA,NA,NA,NA,NA,4,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,4,2,5,3,2,NA,NA,NA,6,3,2,NA,NA,NA,6,4,2,6,3,2,NA,NA,NA,NA,NA,NA,"How much a person respects themselves is far more important than how much others respect them may be similar to face","","People should keep the secrets they have been trusted with, no matter whose secret it is","","","","A person cannot be respected if they are not true to their word","","","","","",14,15,NA,10,1,7,9,NA,6,NA,NA,5,NA,3,12,NA,4,NA,8,NA,NA,11,NA,NA,NA,NA,NA,17,13,NA,16,NA,18,2,NA,NA
2024-02-16 15:36:17,2024-02-16 15:56:24,0,100,1206,1,2024-02-16 15:56:25,"R_6ghVVEDaVTcDZex","anonymous","EN",1,NA,"the Netherlands",2,"I can collect data in Dutch and/or English, it depends on the sample we want and the methodological implications",5,4,3,"I agree with the standard definition of the three constructs. In the work that I am involved in, a more generalized moral reputation mechanic is theorized (see the work by Yvette van Osch on this), and we have also shown that honor concern assessments are not easily used across cultural contexts (we did not find them to be invariant).
van Osch, Y., Bender, M., He, J., Adams, B. G., Kunuroglu, F., Tillman, R. N., Benítez, I., Sekaja, L., & Mamathuba, N. (2020). Assessing the Importance of Internal and External Self-Esteem and Their Relationship to Honor Concerns in Six Countries. Cross-Cultural Research, 54(5), 462-485. https://doi-org.tilburguniversity.idm.oclc.org/10.1177/1069397120909383",1,5,3,NA,NA,NA,NA,NA,NA,1,3,4,NA,NA,NA,1,3,3,1,3,3,NA,NA,NA,1,3,3,1,5,3,NA,NA,NA,2,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,3,4,3,3,4,2,4,4,5,3,4,3,3,4,5,3,4,3,3,NA,NA,NA,4,2,2,5,4,3,NA,NA,NA,5,4,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,"I think it would be useful to disentangle dignity from the need for autonomy and different types of self-esteem. It might be useful to check discriminant validity.","","3, 4, and 5 seem quite interchangeable.","","I am always wondering how we can ask about a personal sense of honor without asking about the norms that people are embedded in. Oftentimes, the above is not about personal choices, but how to move in a normative context. that is then compared with dignity and face responses, where normative contexts are different in terms of streamlining responses (or not).","","","","Distinguishing Face and Honor might be difficult. If these items are preceded by honor items, I would expect a priming effect.","","","",7,NA,NA,10,NA,4,15,NA,14,5,NA,18,NA,NA,NA,NA,NA,17,13,9,12,6,2,11,NA,3,1,NA,8,NA,NA,NA,16,NA,NA,NA
2024-02-16 17:57:02,2024-02-16 18:48:00,0,100,3058,1,2024-02-16 18:48:01,"R_5NQYInisXFX1Kz7","anonymous","EN",1,NA,"Italy",2,"Italian",3,1,1,"",NA,NA,NA,1,3,1,1,4,1,NA,NA,NA,1,3,1,NA,NA,NA,NA,NA,NA,2,3,1,NA,NA,NA,NA,NA,NA,2,2,2,NA,NA,NA,3,4,1,3,3,1,3,4,1,6,4,1,3,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,4,1,NA,NA,NA,NA,NA,NA,6,4,1,NA,NA,NA,6,4,1,6,4,1,6,3,1,NA,NA,NA,NA,NA,NA,4,4,1,6,3,1,"Perhaps I would drop item n. 4: ""How much a person respects themselves is far more important than how much others respect them.""
The word ""respect"", in this context, may evoke also honor self-concern","","","","","","","","","","I am not sure if item n. 3: ""People should minimize conflict in social relationships at all costs"" could work. I think I decided not to evaluate it because I could not place it in any category. I don't see the relationship between minimizing conflict and preserving other's faces and status (is it a reversed coded item?). For instance, it depends on one's position in the hierarchy and what is their role. If I think about trade unionists, I think that it is expected of them to engage in conflict when necessary, otherwise, they would lose their face. 
Also...being humble...depends on their status (e.g., a leader).
Group harmony also leaves me perplexed. 
Maybe I did not sufficiently grasp the construct...","",NA,7,4,NA,18,NA,NA,8,NA,NA,1,NA,11,3,14,2,16,NA,NA,NA,NA,NA,NA,NA,12,NA,NA,15,NA,6,17,5,NA,13,10,9
2024-02-18 03:39:39,2024-02-18 03:50:56,0,100,676,1,2024-02-18 03:50:58,"R_4b3rfAEtCvgHj8H","anonymous","EN",1,NA,"Malaysia",1,"",1,1,1,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,4,NA,1,4,NA,NA,NA,NA,6,4,NA,2,4,NA,NA,NA,NA,1,2,NA,NA,NA,NA,3,4,NA,2,3,NA,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,NA,4,3,NA,4,4,NA,6,3,NA,4,4,NA,NA,NA,NA,4,4,NA,NA,NA,NA,NA,NA,NA,5,4,NA,5,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,NA,NA,NA,NA,6,3,NA,"","","","","","","","","","","","",NA,NA,NA,NA,12,1,NA,17,14,NA,6,NA,11,7,5,NA,NA,NA,16,13,18,8,4,NA,9,NA,NA,3,2,NA,NA,NA,NA,15,NA,10
2024-02-18 04:39:23,2024-02-18 05:17:47,0,100,2303,1,2024-02-18 05:17:48,"R_7eXHCUDEROtb9Tf","anonymous","EN",1,NA,"United States",1,"",2,4,3,"",5,5,NA,1,4,NA,3,4,NA,1,5,NA,NA,NA,NA,NA,NA,NA,2,5,NA,NA,NA,NA,NA,NA,NA,2,5,NA,NA,NA,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,2,NA,3,3,NA,5,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,NA,NA,NA,NA,6,3,NA,5,4,NA,NA,NA,NA,NA,NA,NA,5,4,NA,5,4,NA,6,5,NA,6,4,NA,NA,NA,NA,4,5,NA,NA,NA,NA,"","It honestly took me a moment to be able to the read the chart of each definition/example and considered the nuisances between self or other. I think we should be more clear on this before. Maybe even doing a practice round for participants or something?","","","","","Men should protect the reputation of women they are related to................ this is not always see as an ingroup... and could lead to confusion on which category it represents","","","","It is important to maintain harmony within one?s group....... to show honor is to also show respect and adhere to norms of the group. it could be that they are honoring their in group instead of saving face of the in-group.  This one feels complex to me and may cause some confusion.","",4,18,7,9,NA,NA,14,NA,NA,6,NA,2,NA,NA,NA,5,12,16,NA,NA,NA,NA,NA,3,NA,17,15,NA,NA,11,1,8,13,NA,10,NA
2024-02-12 20:27:21,2024-02-18 09:14:58,0,100,478057,1,2024-02-18 09:14:59,"R_4jzC0lOYT8XbuwN","anonymous","EN",1,NA,"Croatia",2,"Croatian",1,1,1,"",3,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,1,2,3,1,1,3,1,NA,NA,NA,2,3,1,NA,NA,NA,1,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,3,1,NA,NA,NA,NA,NA,NA,3,2,1,4,3,1,3,3,1,NA,NA,NA,3,3,1,1,3,1,5,3,1,NA,NA,NA,NA,NA,NA,5,3,1,NA,NA,NA,4,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","","","","","","",12,NA,NA,2,NA,13,1,9,NA,4,NA,18,3,NA,NA,NA,NA,NA,6,NA,NA,8,5,15,NA,11,10,14,NA,NA,7,NA,17,16,NA,NA
2024-02-18 09:45:21,2024-02-18 10:33:30,0,100,2889,1,2024-02-18 10:33:31,"R_5THwBYnPak2WjtC","anonymous","EN",1,NA,"Ethiopia",2,"Afan Oromo; Amharic",4,4,4,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,4,3,NA,NA,NA,2,4,2,NA,NA,NA,NA,NA,NA,2,4,2,2,5,2,3,4,1,NA,NA,NA,NA,NA,NA,3,5,1,NA,NA,NA,3,5,1,3,5,1,4,4,2,NA,NA,NA,2,5,1,4,4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,4,2,NA,NA,NA,5,5,2,5,4,3,3,4,2,6,4,2,3,4,2,NA,NA,NA,6,4,3,"","","","","","","","","","","","",NA,NA,NA,NA,NA,17,NA,1,NA,NA,2,18,9,NA,NA,4,NA,6,15,5,NA,8,7,NA,NA,NA,NA,12,NA,3,11,16,10,13,NA,14
2024-02-18 11:07:52,2024-02-18 12:34:42,0,100,5210,1,2024-02-18 12:34:43,"R_2UWMdytFIOQpbio","anonymous","EN",1,NA,"Serbia",2,"serbian",2,2,2,"",1,4,2,1,4,2,2,4,2,1,5,2,NA,NA,NA,NA,NA,NA,3,4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,4,2,4,5,2,4,4,2,NA,NA,NA,6,5,2,4,5,2,3,4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,4,2,NA,NA,NA,1,4,2,NA,NA,NA,6,4,2,5,4,2,4,3,3,NA,NA,NA,6,4,2,"People should stand up for what they believe in even when others disagree - this item might be a bit different from others because there is an open disagreement. Other items are more neutral.","","","","I assume it is very difficult to define honor without involving others. It seems to overlap with the concern for others","","Men should protect the reputation of women they are related to - these are also roles which in my opinion is face. But I am not an expert on these concepts.","","","","Honor and face are very similar concept to me. It was difficult to determine which item belonged where...","",5,4,17,14,NA,NA,3,NA,NA,NA,NA,NA,NA,9,NA,NA,NA,12,11,6,NA,15,2,1,NA,NA,NA,18,NA,16,NA,10,7,13,NA,8
2024-02-18 13:44:54,2024-02-18 13:57:49,0,100,774,1,2024-02-18 13:57:49,"R_5KqYjiQ3cFGrXyN","anonymous","EN",1,NA,"US (and maybe China)",2,"maybe Chinese",5,5,5,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,5,2,1,5,2,NA,NA,NA,3,4,2,4,4,2,1,3,2,4,3,2,2,5,2,3,5,2,NA,NA,NA,3,4,2,1,5,2,3,5,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,5,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,4,2,6,4,2,5,5,2,NA,NA,NA,5,5,2,NA,NA,NA,3,4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,5,2,NA,NA,NA,"","","","","","","","","","","","",NA,NA,NA,NA,8,5,NA,15,7,16,17,3,18,NA,4,2,10,NA,NA,NA,9,NA,NA,NA,12,11,6,NA,1,NA,13,NA,NA,NA,14,NA
2024-02-18 17:33:18,2024-02-18 18:50:25,0,100,4627,1,2024-02-18 18:50:27,"R_4Jkinu5HKSbPuYF","anonymous","EN",1,NA,"Greece",2,"Greek",3,3,3,"",NA,NA,NA,NA,NA,NA,1,5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,3,1,NA,NA,NA,2,4,1,2,5,1,6,3,1,NA,NA,NA,3,5,1,3,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,5,1,NA,NA,NA,4,5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,1,NA,NA,NA,6,3,1,1,4,1,6,4,1,NA,NA,NA,5,4,1,NA,NA,NA,6,4,1,NA,NA,NA,4,4,1,6,3,2,6,3,1,"You may remove question 4: How much a person respects themselves is far more important than how much others respect them","To avoid possible confusion of the respondends due the negation (""not"") in question 6, you may rephrase it as follows: A person's sense of worth should depend only on what they think of themselves.","You may remove question 1: People should always keep promises that they made to another person, no matter who that person is
In my view, this question includes an exaggerated statement.","I am concerned about the negatively phrased questions, because we know that they  often increase measurement error  (i.e., the participant must think of the rating scale in a reverse way). Based on my experience in my country (Greece), participants find it hard to switch from positively to negatively phrased items. I understand that the survey has to contain negatively phrased questions too, but you might consider reducing their number, if possible.","You may merge questions 1 and 2, perhaps by adding punishment to question 1.","None","You may remove question 4: Men should protect the reputation of women they are related to
This question may be gender-biased.
You may also consider reducing the number of questions referring to family (3 questions) to 2, by merging these questions.","Again, I am concerned about the use of negations, especially in questions 6 and 7 in which two negations appear: ""cannot"" and ""not"".","You may merge the two questions - 2 and 4 - that refer to embarrassment.","Again, there is one question with double negations - question 5.","All items seem relevant.","None",NA,NA,17,NA,NA,NA,8,NA,12,15,10,NA,13,5,NA,NA,NA,1,NA,14,NA,NA,NA,11,NA,3,9,7,NA,2,NA,4,NA,16,18,6
2024-02-19 02:37:11,2024-02-19 03:03:11,0,100,1559,1,2024-02-19 03:03:12,"R_4HcRiJhWGKb3ryD","anonymous","EN",1,NA,"Australia",1,"",1,1,1,"",1,5,NA,1,5,NA,NA,NA,NA,1,5,NA,1,5,NA,1,5,NA,NA,NA,NA,4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,4,NA,NA,NA,NA,NA,NA,NA,4,3,NA,3,5,NA,3,4,NA,NA,NA,NA,4,5,NA,NA,NA,NA,4,4,NA,4,3,NA,4,5,NA,NA,NA,NA,4,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,4,NA,NA,NA,NA,5,5,NA,NA,NA,NA,6,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","","","""People should avoid situations where they could be embarrassed"" seems quite broad, and I feel like it could apply to both the face construct and the honor construct.","","","",17,18,NA,5,6,7,NA,1,NA,NA,NA,10,NA,NA,9,2,8,NA,4,NA,12,3,16,NA,15,NA,NA,NA,14,NA,13,NA,11,NA,NA,NA
2024-02-19 07:11:50,2024-02-19 07:46:27,0,100,2077,1,2024-02-19 07:46:28,"R_4fs6EVhKG5E2f3P","anonymous","EN",1,NA,"Australia",1,"",2,2,2,"I think all of the conceptualizations are all clear. You have also done a good job differentiating between the different constructs",3,2,NA,1,5,NA,NA,NA,NA,1,4,NA,NA,NA,NA,2,4,NA,2,4,NA,NA,NA,NA,2,3,NA,NA,NA,NA,2,4,NA,NA,NA,NA,3,5,NA,NA,NA,NA,3,3,NA,NA,NA,NA,3,3,NA,NA,NA,NA,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,3,NA,6,3,NA,NA,NA,NA,NA,NA,NA,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,4,NA,6,1,NA,4,4,NA,6,3,NA,"These items were excellent and easily mapped onto the construct","","Item 2 (""People should never talk about others behind their back in a negative way"") seems a bit out of place from the others.

It relates to dignity in that it is a universalistic moral to ""never"" talk about others behind their back. However, I worry that it could be confused with Face-other concern as it might relate to undermining another's face and status","","","","Item 2 (""If a person?s friend?s reputation is questioned, they should come to their defense"") might might onto Face-other concern more strongly.","","","","Item 3(""People should minimize conflict in social relationships at all costs"") feels a bit put of place. I the links to face-other concern are not apparent to me. 

Item 4 (""it is important to maintain harmony within one?s group"") might be better placed in Honour?other concern. Maintaining harmony might be seen as a way of reinforcing norms and relates to ingroup's repuation","",7,2,NA,13,NA,4,9,NA,5,NA,11,NA,3,NA,15,NA,8,NA,12,NA,NA,NA,NA,NA,18,14,NA,NA,6,NA,NA,NA,1,17,10,16
2024-02-19 07:20:32,2024-02-19 08:07:13,0,100,2800,1,2024-02-19 08:07:13,"R_8DuoUthoRVyibE6","anonymous","EN",1,NA,"Turkey",2,"Turkish",3,2,2,"NA",NA,NA,NA,NA,NA,NA,1,4,2,NA,NA,NA,1,4,2,NA,NA,NA,NA,NA,NA,2,3,2,NA,NA,NA,2,3,2,NA,NA,NA,2,4,2,NA,NA,NA,3,4,2,NA,NA,NA,4,4,2,NA,NA,NA,6,3,2,NA,NA,NA,4,3,2,4,4,2,4,4,2,4,4,2,1,4,2,NA,NA,NA,NA,NA,NA,5,3,2,6,3,2,NA,NA,NA,1,3,2,5,4,2,2,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"All is well","NA","All is well","NA","""People should punish those who insult them"" should be revised or not used.","""People should punish those who insult them"" is a little loaded and biased. People from honor cultures are represented as more prone to punishment/aggression/violence. ""Punish"" can be replaced with ""respond back"" kind of a lighter verb.","""Men should protect the reputation of women they are related to"" should be revised or removed.","""Men should protect the reputation of women they are related to"" signifies gender relationships when no other item does that. Plus it represents honor cultures as more masculine than others. Women also have similar expectations/responsibilities in honor cultures.","All is well","NA","""People should be extremely careful not to embarrass other people, especially if it is someone of a higher rank"" and ""People should never criticize others in public, especially if it is someone older or more experienced"" should be revised.
","""People should be extremely careful not to embarrass other people, especially if it is someone of a higher rank"" and ""People should never criticize others in public, especially if it is someone older or more experienced"" include extra details than other items. Parts that start with ""if it is..."" should be removed or included in all other items.",NA,NA,11,NA,10,NA,NA,15,NA,4,NA,12,NA,14,NA,9,NA,5,NA,6,1,13,18,3,NA,NA,2,16,NA,7,8,17,NA,NA,NA,NA
2024-02-19 10:59:46,2024-02-19 11:27:36,0,100,1669,1,2024-02-19 11:27:37,"R_838teQPcmsGwV0T","anonymous","EN",1,NA,"Slovakia",2,"Slovak",2,2,2,"",1,4,1,1,4,3,1,4,2,NA,NA,NA,1,4,1,NA,NA,NA,2,4,2,4,3,2,6,2,1,2,4,2,2,1,2,NA,NA,NA,NA,NA,NA,3,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,4,1,NA,NA,NA,4,4,2,6,3,2,6,3,2,6,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,3,2,4,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","","","","","","",9,2,4,NA,16,NA,18,11,5,12,6,NA,NA,3,NA,NA,NA,15,NA,14,17,1,13,NA,NA,NA,NA,8,NA,NA,NA,7,10,NA,NA,NA
2024-02-19 12:18:49,2024-02-19 12:50:17,0,100,1888,1,2024-02-19 12:50:18,"R_2ndXlFvzd4qD7k7","anonymous","EN",1,NA,"Croatia",2,"Croatian",2,2,2,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,4,1,NA,NA,NA,1,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,5,1,NA,NA,1,NA,NA,NA,NA,NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,1,NA,NA,1,NA,NA,1,NA,NA,NA,NA,NA,1,NA,NA,1,5,4,1,NA,NA,NA,NA,NA,NA,NA,NA,1,6,4,1,NA,NA,1,"","","","","","","","","","","","",NA,NA,NA,1,NA,3,NA,NA,NA,NA,NA,17,9,NA,16,11,4,NA,7,NA,NA,NA,NA,18,8,10,13,NA,15,5,12,NA,NA,6,2,14
2024-02-19 13:53:43,2024-02-19 14:36:31,0,100,2568,1,2024-02-19 14:36:32,"R_4rZJjb8e9cQkDeO","anonymous","EN",1,NA,"Türkiye",2,"Turkish",4,3,3,"",2,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,4,1,NA,NA,NA,6,4,1,NA,NA,NA,NA,NA,NA,2,5,1,6,4,1,2,5,1,3,4,1,4,5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,4,1,4,5,1,4,5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,1,6,3,1,4,4,1,4,5,1,NA,NA,NA,NA,NA,NA,6,5,1,6,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,5,1,NA,NA,NA,"""People should be true to themselves regardless of what others think"". All the statements seem to be close to each other, but this item seems to correspond to a more passive process than the others... It is actually easy to distinguish dignity items from others (honor or face). My difficulty in the previous parts was deciding whether dignity self-concern or dignity other-concern. The expression ""people"" seems to lead to other-concern...","","""People should keep the secrets they have been trusted with, no matter whose secret it is"" While I could interpret the other items on the basis of respect, I found it difficult to associate the act of keeping secrets with respect.","","""People should not expect respect from others if they did not earn it"". This item is more in line with face culture. But I must again point out the difficulty of the self-concern and other-concern based distinction I mentioned earlier.","","If there is a limit of 5 items, item-6 and item-7 can be removed.","","Items 1, 2, and 4 are also close to reputation. But the other items are fine.","","","",11,NA,NA,NA,17,NA,2,NA,NA,4,10,7,16,3,NA,NA,NA,1,8,5,NA,NA,NA,15,6,12,14,NA,NA,13,18,NA,NA,NA,9,NA
2024-02-19 14:03:45,2024-02-19 15:14:22,0,100,4236,1,2024-02-19 15:14:22,"R_2wiJufcYrm3VbJ7","anonymous","EN",1,NA,"Italy",2,"Italian",2,2,2,"The first part of the definition of dignity is not clear to me (""A person's worth does not depend on others"") as others are always involved in definiting worth by recognizing it, by adhering to a set of shared norms, ... ""does not depend"" seem too strong and does not clarify the sourse of it. An alterative could be that ""A person's worth is inalienable rather than socially attributed/conferred"".",NA,NA,NA,1,4,3,3,2,1,1,3,1,NA,NA,NA,1,4,1,NA,NA,NA,5,3,1,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,2,3,3,1,3,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,3,4,3,1,4,5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,3,1,5,5,1,NA,NA,NA,NA,NA,NA,5,3,1,6,3,1,5,1,1,NA,NA,NA,5,1,1,"","","The only items that, from my point of view, should be used are items 4 and 6. The other items refer to specific actions (talk behind back, lie, keep secrets) that might not be equally relevant or indicators of respect and dignity across culture (I do not think they are indicators of universaliastic morality, but I am not an expect in this specific topic). The distinction provided in the table between self- and other-concern is not clear.","Item 6. I would separate item 6 in two items as opinion and lifestyle are not the same, this a double item.
The following are some items that came to mind:
- Everyone deserves to be treated farly, regardless of their background or status.
- People should always keep their word. (istead of item 1: promises are very specific).
","Item 2: People should punish those who insult them. The idea of punishment might be unconformable for some people (and in some cultures). I would use ""take action"" or ""People should respond, in someway, to those who insult them"".

Also items 4 and 5 refers to strenght and I do not see a theoretical relation between being strong and honor, people can gain respect by resolving conflicts peacefully or showing resilience.","","Item 4 ""Men should protect the reputation of women they are related to"" this values might be shared in some contries not in other, it might be affected by gender and age. it is not a good item. it is likely to be non-invariant and to measure different constrcut for different people. 
Item 6 ""A person cannot be respected if they are not true to their word"" should be removed. It does not measure the same construct as the other items.
There is a need of balance of item relating family, friends, closed ones. faimly is not the onyl possible in-groups.","There is a need of balance of item relating family, friends, closed ones. Family is not the only possible in-groups.","Item 1 ""People should control their behavior in front of others"" is too general. I'll remove it and duplicate item 6 which is not a double item ( do what is expected of them and do it well).","","Item 1 ""People should be humble so as to maintain good relationships"" imply that the respondent is in a lower status position compared to the person with which he/she want to maintain a good relation. Plus there are already three items about maintaining relationships.
Item 3 ""especially if it is someone of a higher rank"" is some culture the concept of rank is not really meaningful or apply only to limited settings (e.g., military, organizational). I think you need to find a term that is more culturally equivalent.
Item 5 ""People should never criticize others in public, especially if it is someone older or more experienced"" age and experience are not necessarly indicators of higher social status across all cultures. This item has the risk to be non-invariance and measure other values.","- Istead of item 1: People should respect the social status so as to maintain good relationships OR People should behave according to their social status so as to maintain good relationships",NA,14,7,13,NA,6,NA,11,17,NA,NA,NA,NA,NA,9,12,15,NA,NA,NA,1,18,2,NA,NA,NA,NA,4,16,NA,NA,3,8,10,NA,5
